orf_id,Essential,upstream_size,downstream_size,paralagous_count,phyletic_retention,promoter_count(Harbison_et_al),DIP_degree,PI,CAI,Codon_bias,ASP,GLN,GLU,MET,Gravy_score,aromaticity_score,cytoplasm,endosome,ER to Golgi,mitochondrion,nucleolus,nucleus,spindle pole,vacuolar membrane,vacuole
YNL050C,N,298,208,0,1,0,1,7.62,129,13,15,18,36,2,-1.17963,0.074074,0,0,0,0,0,0,0,0,0
YNL051W,N,472,208,0,1,31,1,9.48,137,21,23,16,21,12,-0.31464,0.069479,0,0,0,0,0,0,0,0,0
YNL053W,N,358,313,0,2,38,4,7.21,103,22,25,13,29,15,-0.448466,0.059305,1,0,0,0,0,0,0,0,0
YNL054W,N,7240,358,0,1,119,3,5.87,124,-16,85,43,54,21,-0.895451,0.049785,0,0,0,0,0,0,0,0,0
YNL056W,N,535,151,0,1,43,1,6.63,96,-48,10,7,14,6,-0.227919,0.101523,1,0,0,0,0,0,0,0,0
YNL058C,N,535,827,0,1,0,3,7.26,156,137,16,11,18,6,-0.539241,0.079114,0,0,0,0,0,0,0,0,1
YNL059C,N,827,271,0,3,0,0,5.22,174,112,58,42,73,14,-0.832186,0.086093,1,0,0,0,0,1,0,0,0
YNL061W,Y,327,271,1,5,23,48,4.79,254,274,49,19,73,11,-0.737864,0.069579,0,0,0,0,1,1,0,0,0
YNL062C,Y,327,73,0,3,0,2,7.65,154,97,21,19,41,12,-0.450418,0.085774,0,0,0,0,0,1,0,0,0
YNL063W,N,660,73,0,3,38,1,10.18,97,17,12,7,17,4,-0.192357,0.092357,0,0,0,1,0,0,0,0,0
YNL064C,N,660,382,3,5,0,6,6.23,373,394,28,14,37,6,-0.538142,0.075795,1,0,0,0,0,1,0,0,0
YNL065W,N,946,382,3,2,82,0,9,157,156,23,17,20,18,0.208703,0.117747,0,0,0,0,0,0,0,0,1
YNL066W,N,1258,946,3,1,90,4,4.02,296,416,24,13,18,3,-0.216429,0.083333,0,0,0,0,0,0,0,0,1
YNL067W,N,123,1258,1,5,5,0,10.47,778,808,12,7,9,4,-0.257592,0.068063,1,0,0,0,0,0,0,0,0
YNL068C,N,1127,699,0,4,0,6,10.13,118,36,31,52,33,21,-0.776798,0.060325,0,0,0,0,0,1,0,0,0
YNL069C,N,699,407,1,2,0,0,11.34,723,751,7,5,8,2,-0.370707,0.090909,0,0,0,0,0,0,0,0,0
YNL071W,N,282,394,1,3,13,2,7.91,244,317,22,18,34,10,-0.258299,0.049793,0,0,0,1,0,0,0,0,0
YNL072W,N,200,282,0,4,23,0,9.62,105,77,20,17,14,11,-0.467427,0.087948,1,0,0,0,0,1,0,0,0
YNL074C,N,261,286,0,0,0,0,7.82,0.13,0.08,17,15,20,11,-0.649115,0.05531,1,0,0,0,0,0,0,0,0
YNL075W,Y,296,286,1,5,29,4,9.79,163,109,19,17,21,5,-0.605517,0.072414,0,0,0,0,0,0,0,0,0
YNL077W,N,399,578,2,1,27,0,6.87,143,57,35,26,31,8,-0.636742,0.081439,1,0,0,0,0,1,0,0,0
YNL078W,N,602,399,0,1,42,10,10.74,89,34,17,18,16,10,-0.763636,0.066339,0,0,0,0,0,0,0,0,0
YNL079C,N,602,533,1,2,0,3,4.4,315,486,13,15,45,1,-1.47538,0.025126,0,0,0,0,0,0,0,0,0
YNL080C,N,533,312,0,1,0,0,5.87,109,38,23,10,20,11,-0.09235,0.098361,0,0,0,0,0,0,0,0,0
YNL082W,N,436,175,2,5,22,2,6.25,133,-0.04,64,34,63,17,-0.544101,0.076747,1,0,0,0,0,1,0,0,0
YNL084C,N,274,429,0,2,0,13,5.08,185,0.12,30,18,25,5,-0.736963,0.074499,0,0,0,0,0,0,0,0,0
YNL085W,N,488,429,0,3,29,13,5.41,203,176,39,31,58,17,-0.241325,0.113253,1,0,0,0,0,0,0,0,0
YNL086W,N,386,488,0,1,22,9,5.23,97,78,8,5,7,3,-0.365686,0.04902,0,1,0,0,0,0,0,0,0
YNL087W,N,420,386,2,1,27,1,9.04,153,78,67,31,75,18,-0.280391,0.090832,0,0,0,0,0,0,0,0,0
YNL088W,Y,560,420,0,5,39,15,7.03,175,84,91,50,133,28,-0.696639,0.088936,0,0,0,0,0,1,0,0,0
YNL090W,N,434,560,3,2,37,5,5.24,124,-4,13,4,16,4,-0.129687,0.088542,1,0,0,0,0,1,0,0,0
YNL091W,N,334,434,0,2,38,7,5.21,133,23,80,67,133,31,-1.08056,0.058871,1,0,0,0,0,0,0,0,0
YNL092W,N,340,334,0,4,19,25,5.89,107,-0.03,21,12,26,12,-0.28425,0.1125,0,0,0,0,0,0,0,0,0
YNL093W,N,493,340,9,0,40,13,4.99,133,47,13,9,20,4,-0.440455,0.072727,0,0,0,0,0,0,0,0,0
YNL094W,N,770,493,0,2,55,28,6.11,165,127,43,23,28,17,-0.59046,0.085179,1,0,0,0,0,0,0,0,0
YNL095C,N,770,596,2,0,0,2,7.51,129,73,26,23,26,21,0.165576,0.093458,0,0,0,0,0,0,0,0,0
YNL096C,N,596,1039,1,1,0,0,10.73,597,689,9,13,12,2,-0.354737,0.057895,1,0,0,0,0,0,0,0,0
YNL097C,N,1039,446,0,3,0,2,7.71,133,111,19,8,24,9,-0.821818,0.051515,0,0,0,0,0,1,0,0,0
YNL098C,N,226,318,2,1,0,3,7.35,167,198,17,22,18,7,-0.719876,0.049689,1,0,0,0,0,1,0,0,0
YNL099C,N,318,249,0,1,0,0,4.21,147,131,17,6,31,3,-0.493277,0.071429,1,0,0,0,0,0,0,0,0
YNL100W,N,472,249,0,1,32,1,10.18,106,-52,9,12,14,1,-0.405128,0.106838,0,0,0,1,0,0,0,0,0
YNL101W,N,505,472,1,3,38,25,10.12,121,0.03,33,16,22,20,0.153716,0.115007,0,0,0,0,0,0,0,0,0
YNL102W,Y,333,505,0,5,27,3,6.14,157,61,119,60,95,35,-0.556676,0.069482,0,0,0,0,0,1,0,0,0
YNL103W,Y,980,333,0,1,105,11,5.67,125,0,50,25,43,6,-1.0003,0.049107,0,0,0,0,0,1,0,0,0
YNL104C,N,980,399,1,2,0,1,5.89,292,347,37,22,44,9,-0.384976,0.080775,1,0,0,1,0,0,0,0,0
YNL106C,N,399,165,2,4,0,14,8.97,0.13,42,69,41,71,13,-0.502367,0.088757,0,0,0,0,0,0,0,0,0
YNL107W,N,271,165,0,5,11,3,5.16,125,-19,12,6,24,3,-0.64823,0.09292,1,0,0,0,0,1,0,0,0
YNL108C,N,271,525,0,0,0,0,5.55,159,88,12,1,28,10,-0.501852,0.103704,1,0,0,0,0,1,0,0,0
YNL110C,Y,525,523,0,4,0,30,10.08,185,72,10,9,28,5,-1.08045,0.063636,0,0,0,0,1,1,0,0,0
YNL111C,N,523,658,0,3,0,0,4.18,333,361,11,4,11,3,-0.198333,0.083333,0,0,0,0,0,0,0,0,0
YNL112W,Y,439,658,14,4,20,5,9.34,422,0.51,37,26,31,12,-0.726007,0.086081,1,0,0,0,0,1,0,0,0
YNL113W,Y,717,439,0,4,49,5,4.14,186,182,12,9,22,5,-0.811972,0.042254,0,0,0,0,1,0,0,0,0
YNL115C,N,717,209,0,1,0,0,6.61,147,83,40,20,34,7,-0.324689,0.124224,0,0,0,0,0,0,0,0,1
YNL116W,N,318,209,1,2,29,9,7.04,0.13,0.06,24,30,28,12,-0.566667,0.059387,1,0,0,0,0,0,0,0,0
YNL117W,N,793,318,1,1,59,0,7.18,222,259,31,18,33,15,-0.30343,0.086643,0,0,0,0,0,0,0,0,0
YNL118C,Y,793,130,0,5,0,39,5.72,133,33,57,53,68,25,-0.79,0.062887,0,0,0,0,0,0,0,0,0
YNL119W,N,502,130,0,2,30,1,6.34,151,15,26,24,36,12,-0.379513,0.083164,1,0,0,0,0,0,0,0,0
YNL122C,N,313,344,0,1,0,1,12.77,111,-37,1,3,0,3,-0.752174,0.078261,0,0,0,1,0,0,0,0,0
YNL123W,N,314,344,0,3,14,0,5.84,178,122,68,24,61,15,-0.163189,0.076229,0,0,0,0,0,1,0,0,0
YNL124W,Y,724,314,0,3,63,7,4.51,151,126,37,42,41,14,-1.0437,0.065041,0,0,0,0,0,1,0,0,0
YNL125C,N,724,378,1,1,0,9,8.38,152,145,29,16,25,25,0.214859,0.099554,0,0,0,0,0,0,0,0,0
YNL126W,Y,378,378,0,4,34,5,7.5,115,-24,36,31,57,18,-0.24279,0.118203,0,0,0,0,0,0,1,0,0
YNL127W,N,323,378,0,3,23,12,5.43,124,-16,63,32,81,22,-0.559601,0.094439,0,0,0,0,0,0,0,0,0
YNL128W,N,156,323,0,4,13,4,6.78,115,4,23,9,35,14,-0.202074,0.105991,0,0,0,0,0,0,0,0,0
YNL129W,N,88,156,0,3,4,1,6.68,129,-66,25,6,12,2,-0.454583,0.116667,1,0,0,0,0,0,0,0,0
YNL130C,N,85,332,1,1,0,14,6.57,161,119,14,15,10,14,0.540712,0.170483,0,0,0,0,0,0,0,0,0
YNL132W,Y,628,275,0,5,45,28,7.88,239,233,66,46,72,27,-0.403883,0.072917,0,0,0,0,1,0,0,0,0
YNL133C,N,628,589,0,1,0,1,10.74,0.11,-44,6,8,18,2,-1.2422,0.057803,0,0,0,0,0,1,0,0,0
YNL134C,N,589,224,2,2,0,1,6.14,239,245,26,13,23,5,-0.11383,0.077128,1,0,0,0,0,1,0,0,0
YNL135C,N,224,236,1,3,0,26,5.87,508,641,7,3,5,1,-0.134211,0.078947,1,0,0,0,0,1,0,0,0
YNL136W,N,312,236,0,3,16,0,4.99,134,-14,29,14,72,8,-1.56871,0.042353,0,0,0,0,0,1,0,0,0
YNL138W,N,328,273,0,4,19,14,5.4,219,235,31,22,36,7,-0.53403,0.076046,0,0,0,0,0,0,0,0,0
YNL139C,N,315,284,0,2,0,3,7.67,151,64,83,59,118,28,-0.490921,0.098309,0,0,0,0,0,1,0,0,0
YNL141W,N,643,284,0,2,26,4,5.15,248,212,28,14,27,3,-0.336023,0.103746,1,0,0,0,0,1,0,0,0
YNL142W,N,2410,643,2,3,172,1,6.64,213,247,19,7,13,16,0.38517,0.116232,0,0,0,0,0,0,0,0,0
YNL144C,N,2410,289,1,1,0,1,6.51,0.13,33,61,17,43,15,-0.784189,0.083784,0,0,0,0,0,0,0,0,0
YNL145W,N,396,289,0,1,31,1,8.41,272,297,3,3,1,1,-0.476316,0.078947,0,0,0,0,0,0,0,0,0
YNL146W,N,134,396,0,0,17,1,10.67,127,2,4,1,3,6,295,0.14,0,0,0,0,0,0,0,0,0
YNL147W,N,268,2,0,4,9,22,9.99,199,0.15,8,5,6,5,-0.441121,0.046729,1,0,0,0,0,0,0,0,0
YNL148C,N,268,150,0,2,0,3,4.6,84,-38,18,11,29,5,-0.544488,0.062992,0,0,0,0,0,0,0,0,0
YNL149C,Y,150,845,0,2,0,0,5.51,216,303,12,5,15,2,-0.881395,0.069767,0,0,0,0,0,0,0,0,0
YNL151C,Y,845,223,0,1,0,0,4.08,0.15,-46,35,3,21,5,-0.927889,0.087649,0,0,0,0,0,0,0,0,0
YNL152W,Y,254,223,0,2,21,2,7.27,121,45,31,9,21,12,-0.86088,0.066015,1,0,0,0,0,0,0,0,0
YNL153C,N,254,392,0,4,0,5,4.35,136,0.08,14,11,16,3,-0.765891,0.062016,1,0,0,0,0,0,0,0,0
YNL154C,N,392,295,3,2,0,9,9.86,173,125,29,61,25,12,-0.967399,0.086081,1,0,0,0,0,1,0,0,0
YNL155W,N,547,295,0,2,30,2,9.47,164,62,17,8,18,6,-0.774453,0.080292,1,0,0,0,0,1,0,0,0
YNL156C,N,547,210,1,1,0,0,7.01,146,117,16,9,11,6,0.023746,0.107023,0,0,0,0,0,0,0,0,0
YNL157W,N,143,210,1,1,8,5,10.2,107,0.03,8,4,6,4,-0.84881,0.053571,1,0,0,0,0,1,0,0,0
YNL158W,Y,264,143,0,1,19,1,6.63,115,58,9,8,8,4,0.24798,0.090909,0,0,0,0,0,0,0,0,0
YNL159C,N,264,868,0,1,0,4,10.37,99,-48,13,12,11,8,-0.149135,0.128028,0,0,0,0,0,0,0,0,0
YNL160W,N,1677,868,1,0,126,2,5.17,448,0.56,13,9,13,1,0.120621,0.079096,0,0,0,0,0,0,0,0,0
YNL161W,Y,442,1677,9,4,26,14,8.01,155,102,33,95,42,22,-0.872619,0.096561,1,0,0,0,0,0,0,0,0
YNL162W,Y,774,442,1,5,71,0,11.38,769,791,1,9,3,1,-1.05283,0.075472,1,0,0,0,0,0,0,0,0
YNL163C,Y,255,420,5,3,0,1,4.86,151,79,71,42,102,24,-0.300901,0.065766,1,0,0,0,0,0,0,0,0
YNL164C,N,420,212,0,1,0,2,4.7,125,15,31,15,34,11,-0.865242,0.071225,1,0,0,0,0,0,0,0,0
YNL165W,N,266,212,0,1,12,1,7.14,99,-0.03,25,13,22,13,-0.550739,0.091133,0,0,0,0,0,0,0,0,0
YNL166C,N,266,859,0,1,0,7,4.63,129,7,41,22,42,8,-0.981473,0.042411,1,0,0,0,0,0,0,0,0
YNL167C,N,859,606,0,1,0,5,10.09,113,4,24,21,29,8,-0.813756,0.043277,1,0,0,0,0,1,0,0,0
YNL172W,Y,578,286,0,3,41,12,5.84,0.12,24,111,59,99,35,-0.184725,0.089817,1,0,0,0,0,1,1,0,0
YNL173C,N,578,344,1,0,0,3,5.6,136,61,18,14,43,2,-0.903279,0.062842,0,0,0,0,0,0,0,0,0
YNL175C,N,344,420,0,2,0,18,10.02,214,186,33,10,35,9,-1.06154,0.059553,0,0,0,0,1,1,0,0,0
YNL176C,N,420,454,0,1,0,2,5.3,92,-8,25,22,16,8,-0.376887,0.083333,0,0,0,0,0,0,0,0,1
YNL178W,Y,2030,283,0,5,160,1,10.22,0.8,853,9,7,22,6,-0.185417,0.0625,0,0,0,0,0,0,0,0,0
YNL180C,N,2030,95,1,1,0,0,8.66,128,16,20,18,20,2,-0.830816,0.063444,1,0,0,0,0,1,0,0,0
YNL181W,Y,707,95,0,3,52,0,10.11,164,141,22,18,25,10,-0.386978,0.081081,0,0,0,0,0,0,0,0,0
YNL182C,Y,707,450,0,4,0,12,5.56,148,0.06,31,31,34,7,-0.29027,0.068468,0,0,0,0,0,0,0,0,0
YNL183C,N,450,467,7,2,0,1,8.4,0.14,45,39,25,34,11,-0.573291,0.072152,1,0,0,0,0,0,0,0,0
YNL187W,N,385,430,0,1,20,3,7.75,94,24,21,14,17,7,-0.357983,0.095238,0,0,0,0,0,0,0,0,0
YNL188W,Y,419,385,0,0,26,3,10.09,97,-127,26,18,35,10,-1.05473,0.078522,0,0,0,0,0,0,0,0,0
YNL189W,Y,1250,419,0,5,84,156,4.63,271,319,34,36,42,10,-0.35738,0.064576,1,0,0,0,0,0,0,0,0
YNL190W,N,889,1250,0,0,60,1,11.21,596,635,3,0,2,1,-1.03774,0.083333,0,0,0,0,0,0,0,0,0
YNL191W,N,534,889,0,1,41,1,7.28,156,146,23,8,21,6,-0.356583,0.089636,1,0,0,0,0,0,0,0,0
YNL192W,N,457,534,1,2,48,3,6.17,0.15,0.06,58,42,67,29,-0.364279,0.126437,0,0,0,0,0,0,0,0,0
YNL193W,N,752,457,0,2,63,1,4.57,175,148,41,33,42,10,-0.323297,0.084229,0,0,0,0,0,0,0,0,0
YNL194C,N,752,401,1,0,0,4,10.63,115,85,6,9,8,6,0.030897,0.142857,0,0,0,0,0,0,0,0,0
YNL195C,N,401,404,0,0,0,0,6.43,169,169,18,13,12,9,-0.968199,0.049808,0,0,0,0,0,0,0,0,0
YNL196C,N,404,681,0,0,0,3,9.68,147,35,22,17,24,9,-1.02483,0.063758,0,0,0,0,0,0,0,0,0
YNL197C,N,681,1077,1,0,0,0,8.53,143,101,22,49,20,14,-0.64236,0.054463,1,0,0,0,0,0,0,0,0
YNL199C,N,1077,472,0,1,0,7,9.77,0.09,-45,26,29,22,15,-0.753371,0.050562,0,0,0,0,0,0,0,0,0
YNL200C,N,472,509,0,3,0,0,8.34,131,135,9,12,16,4,-0.12439,0.105691,1,0,0,0,0,0,0,0,0
YNL201C,N,509,170,0,4,0,8,4.81,143,28,68,31,68,20,-0.431585,0.081585,0,0,0,0,0,1,0,0,0
YNL202W,N,291,170,0,3,15,2,9.46,0.14,84,15,7,14,4,0.067797,0.081356,0,0,0,0,0,0,0,0,0
YNL204C,N,291,219,1,0,0,1,8.15,129,62,14,11,21,5,-0.618667,0.096667,0,0,0,0,0,0,0,0,0
YNL207W,Y,318,157,0,5,11,6,5,184,104,42,12,34,17,-0.786118,0.094118,1,0,0,0,0,0,0,0,0
YNL208W,N,517,318,0,0,52,2,7.9,206,337,3,22,9,1,-1.18392,0.095477,0,0,0,0,0,0,0,0,0
YNL210W,N,615,315,0,1,45,4,7.42,121,42,13,14,19,2,-0.109259,0.085185,0,0,0,0,0,0,0,0,0
YNL211C,N,615,245,0,1,0,1,11.17,136,89,5,3,4,2,-0.883721,0.197674,0,0,0,1,0,0,0,0,0
YNL212W,N,356,245,0,4,40,1,4.8,167,0.04,68,27,65,13,-0.602302,0.094629,1,0,0,0,0,0,0,0,0
YNL213C,N,356,243,0,3,0,1,11.1,132,65,7,8,16,4,-1.0229,0.074766,0,0,0,1,0,0,0,0,0
YNL214W,N,186,243,0,1,18,1,10.24,117,25,9,17,10,6,-0.425628,0.110553,0,0,0,0,0,0,0,0,0
YNL215W,N,295,186,0,2,18,1,4.43,138,56,35,7,50,4,-1.36312,0.034375,0,0,0,0,0,1,0,0,0
YNL216W,Y,377,295,0,2,23,2,4.68,146,55,74,30,60,15,-0.785732,0.072551,0,0,0,0,0,1,0,0,0
YNL217W,N,329,377,0,1,25,1,8.45,127,47,24,8,14,11,-0.285583,0.09816,0,0,0,0,0,0,0,0,1
YNL218W,N,574,329,0,3,58,9,8.47,128,0.09,35,21,44,13,-0.516865,0.06644,1,0,0,0,0,1,0,0,0
YNL219C,N,574,281,0,3,0,1,8.74,156,106,15,12,21,7,0.335495,0.158559,0,0,0,0,0,0,0,0,0
YNL220W,N,717,281,0,3,66,1,8.34,335,371,24,10,31,5,-0.272748,0.092379,1,0,0,0,0,0,0,0,0
YNL221C,Y,717,1353,0,4,0,1,10.62,124,33,44,39,39,20,-0.585257,0.083429,1,0,0,0,0,1,0,0,0
YNL222W,Y,239,1353,0,4,14,2,5.03,155,-6,18,7,13,6,-0.583981,0.087379,0,0,0,0,0,0,0,0,0
YNL223W,N,270,239,0,4,11,4,4.4,103,-35,34,17,43,10,-0.297571,0.093117,1,0,0,0,0,1,0,0,0
YNL224C,N,270,326,0,2,0,0,5.48,145,69,63,20,72,15,-0.926858,0.074316,1,0,0,0,0,1,0,0,0
YNL225C,N,326,292,0,1,0,4,5.91,145,19,38,25,62,14,-0.850086,0.060241,0,0,0,0,0,0,1,0,0
YNL227C,N,292,457,0,4,0,5,6.14,149,0,51,19,64,7,-1.09542,0.089831,1,0,0,0,0,0,0,0,0
YNL229C,N,457,474,0,2,0,7,6.45,125,23,15,18,21,10,-0.55113,0.101695,1,0,0,0,0,0,0,0,0
YNL230C,N,474,480,0,2,0,30,10.78,131,0.06,18,21,21,6,-0.892348,0.073879,0,0,0,0,0,1,0,0,0
YNL231C,N,480,185,1,2,0,0,8.16,201,161,23,9,30,5,-0.520513,0.099715,0,0,0,0,0,0,0,0,0
YNL232W,Y,322,185,0,4,19,12,5.08,119,45,18,10,22,4,-0.484247,0.061644,1,0,0,0,1,1,0,0,0
YNL233W,N,408,322,0,1,22,3,4.77,138,46,75,32,82,17,-0.923094,0.060538,1,0,0,0,0,0,0,0,0
YNL234W,N,378,408,0,1,16,3,8.78,0.13,19,28,15,18,17,-0.489437,0.068075,1,0,0,0,0,0,0,0,0
YNL236W,N,362,378,0,1,8,15,8.78,126,5,46,46,49,21,-0.255647,0.105749,0,0,0,0,0,1,0,0,0
YNL238W,N,494,315,0,3,39,5,4.67,0.15,74,66,16,53,10,-0.470884,0.092138,0,0,0,0,0,0,0,0,0
YNL239W,N,591,494,0,2,55,4,7.97,269,0.31,31,20,25,11,-0.409692,0.101322,1,0,0,1,0,0,0,0,0
YNL240C,Y,591,558,0,5,0,0,7.49,82,38,22,23,32,12,-0.240733,0.065173,0,0,0,0,0,0,0,0,0
YNL241C,N,558,323,0,4,0,1,6.24,172,189,37,15,38,11,-0.459406,0.10495,1,0,0,0,0,0,0,0,0
YNL242W,N,366,323,0,3,26,2,5.78,119,-19,116,71,86,26,-0.272173,0.081658,0,0,0,0,0,0,0,0,0
YNL243W,N,554,366,0,2,54,12,5.25,137,118,56,84,74,23,-0.462913,0.056818,0,0,0,0,0,0,0,0,0
YNL244C,Y,554,284,0,4,0,31,8.1,239,243,8,8,7,3,-0.541667,0.064815,0,0,0,0,0,0,0,0,0
YNL245C,Y,284,1167,0,3,0,1,10.5,115,72,13,9,13,5,-1.10503,0.039106,0,0,0,0,0,1,0,0,0
YNL246W,N,281,820,0,2,27,2,4.47,138,92,26,9,33,5,-0.806818,0.113636,0,0,0,0,0,1,0,0,0
YNL247W,Y,266,281,0,5,30,0,6.84,265,229,53,37,53,12,-0.564928,0.095176,1,0,0,0,0,0,0,0,0
YNL248C,N,266,338,0,3,0,0,10.36,222,262,24,15,27,5,-0.429398,0.072289,0,0,0,0,1,0,0,0,0
YNL250W,N,1094,45,0,5,86,9,5.92,171,84,97,79,132,27,-0.781174,0.054878,1,0,0,0,0,1,0,0,0
YNL251C,Y,1094,301,0,2,0,5,9.96,158,145,32,43,19,10,-0.663304,0.071304,0,0,0,0,0,1,0,0,0
YNL253W,N,769,154,0,1,55,2,8.86,146,5,27,4,15,9,-0.327488,0.087678,0,0,0,0,0,0,0,0,0
YNL254C,N,769,252,0,1,0,0,7.46,115,1,26,14,37,7,-0.652868,0.084788,1,0,0,0,0,1,0,0,0
YNL255C,N,252,231,0,4,0,1,7.71,421,541,8,7,9,5,-0.808497,0.058824,1,0,0,0,0,0,0,0,0
YNL256W,Y,302,231,0,2,10,0,6.41,154,0.08,52,31,55,19,-0.219053,0.076456,1,0,0,1,0,0,0,0,0
YNL257C,N,302,257,1,2,0,2,8.98,126,-2,69,42,87,29,-0.317494,0.115541,0,0,0,0,0,0,0,0,0
YNL258C,Y,257,243,0,1,0,9,4.69,139,-34,53,28,74,18,-0.474138,0.098143,0,0,0,0,0,0,0,0,0
YNL259C,N,243,188,0,3,0,1,8.64,169,104,4,3,5,2,-0.153425,0.068493,1,0,0,0,0,0,0,0,0
YNL260C,Y,188,319,0,2,0,3,10.27,0.13,-46,8,12,17,7,-0.589394,0.09596,0,0,0,0,0,0,0,0,0
YNL261W,Y,219,319,0,3,12,1,5.77,151,96,26,20,32,7,-0.182672,0.112735,0,0,0,0,0,1,0,0,0
YNL262W,Y,371,219,0,5,24,8,6.92,146,55,137,86,155,56,-0.375833,0.10441,1,0,0,0,0,1,0,0,0
YNL263C,Y,371,280,0,5,0,17,9.52,158,149,13,20,5,11,0.037898,0.136943,0,0,0,0,0,0,0,0,0
YNL264C,N,280,281,1,2,0,1,7.21,195,159,29,10,23,10,-0.529143,0.108571,1,0,0,0,0,0,0,0,0
YNL265C,N,281,201,0,3,0,11,5.84,149,27,25,14,31,5,-0.662416,0.043624,0,1,0,0,0,0,0,0,0
YNL267W,Y,492,201,1,5,34,1,6.46,149,71,69,47,74,27,-0.526923,0.071295,1,0,0,0,0,0,0,0,0
YNL268W,N,455,492,16,1,25,0,6.98,222,283,20,19,29,12,0.295908,0.135843,0,0,0,0,0,0,0,0,1
YNL269W,N,37,455,0,0,0,0,11.45,85,-126,2,4,2,4,-0.116794,0.099237,0,0,0,0,0,0,0,0,0
YNL270C,N,37,556,16,0,0,0,7.87,115,82,18,18,28,12,0.389354,0.141361,0,0,0,0,0,0,0,0,0
YNL271C,N,556,438,0,4,0,18,6.5,142,66,115,90,170,53,-0.727138,0.057348,1,0,0,0,0,0,0,0,0
YNL272C,Y,438,205,0,2,0,3,4.86,148,0.05,65,34,65,9,-0.798024,0.048748,1,0,0,0,0,0,0,0,0
YNL273W,N,712,205,0,3,63,3,5.97,147,62,93,47,82,23,-0.412763,0.092892,0,0,0,0,0,1,0,0,0
YNL274C,N,712,119,0,3,0,0,6.31,164,194,16,11,32,6,-0.277714,0.06,1,0,0,0,0,1,0,0,0
YNL275W,N,458,119,0,3,16,1,7.79,103,-26,26,18,21,14,0.2875,0.133681,0,0,0,0,0,0,0,0,0
YNL277W,N,481,458,0,2,33,3,5.43,136,135,25,23,32,8,-0.263992,0.084362,1,0,0,0,0,1,0,0,0
YNL278W,N,368,225,1,0,30,2,9.61,135,111,55,46,55,20,-0.832264,0.081132,1,0,0,0,0,0,0,0,0
YNL279W,N,505,368,0,2,37,1,6.16,103,6,33,22,29,17,0.129501,0.075643,0,0,0,0,0,0,0,0,1
YNL280C,N,505,166,1,3,0,2,9.4,155,132,15,14,19,10,0.21347,0.150685,0,0,0,0,0,0,0,0,0
YNL281W,N,192,166,0,2,13,6,4.4,178,112,19,6,8,3,-0.493464,0.071895,1,0,0,0,0,1,0,0,0
YNL282W,Y,991,192,0,1,92,1,10.35,86,-12,12,13,4,6,-0.241538,0.087179,0,0,0,0,0,1,0,0,0
YNL283C,N,991,1081,2,1,0,0,6.95,145,175,22,19,10,4,-0.390855,0.063618,0,0,0,0,0,0,0,0,0
YNL286W,N,421,7053,0,3,29,1,4.73,114,-52,23,10,32,6,-0.802105,0.066667,0,0,0,0,0,1,0,0,0
YNL287W,Y,569,421,0,5,42,9,4.84,238,242,59,35,69,12,-0.154438,0.079144,0,0,0,0,0,0,0,0,0
YNL288W,N,1566,569,0,4,102,13,7.1,129,106,16,16,16,14,-0.139142,0.058981,1,0,0,0,0,0,0,0,0
YNL289W,N,656,1566,2,1,60,0,10.05,123,154,18,9,9,8,-0.370968,0.0681,0,0,0,0,0,0,0,0,0
YNL290W,Y,402,656,2,4,24,5,6.4,0.12,62,21,10,28,4,-0.356765,0.064706,0,0,0,0,0,1,0,0,0
YNL291C,N,402,151,0,2,0,2,4.21,133,-3,40,20,20,12,-0.160219,0.129562,0,0,0,0,0,0,0,0,0
YNL293W,N,379,264,1,2,21,2,7.59,115,-29,44,28,41,11,-0.703476,0.096367,0,0,0,0,0,0,0,0,0
YNL294C,N,379,138,0,1,0,0,6.7,123,6,34,21,29,8,-0.103752,0.114447,0,0,0,0,0,0,0,0,0
YNL295W,N,362,138,0,1,21,0,10.62,107,-22,27,19,32,13,-0.806679,0.091603,0,0,0,0,0,0,0,0,0
YNL297C,N,362,229,0,3,0,0,5.47,133,21,95,52,111,26,-0.10379,0.089242,0,0,0,0,0,0,0,0,0
YNL298W,N,519,229,10,1,37,13,9.81,131,57,42,58,34,21,-0.730285,0.062945,1,0,0,0,0,0,0,0,0
YNL299W,N,464,519,1,2,43,0,7.02,139,39,60,23,49,8,-0.821651,0.076324,0,0,0,0,1,0,0,0,0
YNL300W,N,1181,464,0,0,107,3,7.52,335,398,3,2,1,4,0.385294,0.058824,0,0,0,0,0,0,0,0,0
YNL301C,N,1181,626,1,5,0,2,12.24,0.68,749,6,4,5,2,-0.398925,0.05914,1,0,0,0,0,0,0,0,0
YNL302C,N,626,407,1,3,0,0,10.45,757,789,8,8,9,3,-0.522917,0.069444,1,0,0,0,0,0,0,0,0
YNL305C,N,690,89,0,3,0,0,4.73,0.1,72,10,10,15,8,0.368013,0.131313,0,0,0,0,0,0,0,0,1
YNL307C,N,581,549,11,1,0,7,8.92,159,91,18,22,23,8,-0.341333,0.106667,1,0,0,0,0,1,0,0,0
YNL308C,Y,549,197,0,4,0,15,4.86,195,104,48,20,102,5,-1.38122,0.062606,1,0,0,0,1,0,0,0,0
YNL309W,N,137,197,0,1,0,4,10.3,98,18,23,18,15,12,-0.90381,0.038095,1,0,0,0,0,1,0,0,0
