orf_id,Essential,upstream_size,downstream_size,paralagous_count,PI,CAI,ASP,GLN,GLU,LYS,MET,FOP_score,Gravy_score,aromaticity_score
YOR215C,N,242,421,0,10.42,223,13,7,12,29,8,549,-0.524324,0.07027
YOR216C,N,321,242,0,4.67,166,34,22,80,61,10,485,-1.06715,0.033058
YOR217W,Y,321,327,0,9.99,158,57,25,52,90,16,459,-0.524158,0.059233
YOR219C,N,318,327,1,5.84,144,64,36,54,61,11,445,-0.498818,0.129968
YOR220W,N,318,350,0,7.51,0.12,15,14,12,19,4,419,-0.58566,0.060377
YOR223W,N,528,164,0,5.32,95,16,17,23,9,7,413,-0.469521,0.082192
YOR224C,Y,348,164,0,4.36,246,13,6,8,5,3,549,-0.386986,0.10274
YOR227W,N,740,303,2,9.6,149,81,52,68,106,21,443,-0.585072,0.057785
YOR228C,N,631,303,0,10.76,112,11,6,9,20,7,434,0.064238,0.086093
YOR229W,N,631,987,2,4.68,163,48,17,23,24,7,0.51,-0.580514,0.094218
YOR230W,N,987,487,2,5.08,276,32,13,26,27,4,594,-0.468879,0.093822
YOR231W,N,487,445,7,8.32,105,24,17,31,37,13,384,-0.504725,0.080709
YOR233W,N,586,306,11,10.3,124,43,23,49,59,10,433,-817,65
YOR234C,N,1500,306,1,11.76,0.73,0,3,4,9,2,865,-0.437383,0.102804
YOR237W,N,452,378,3,7.22,0.15,18,19,37,35,8,464,-0.560138,0.099078
YOR238W,N,378,268,0,6.27,0.16,19,13,21,25,5,442,-0.49769,0.128713
YOR239W,N,268,250,0,4.44,221,48,27,84,56,6,526,-1.07357,0.078025
YOR242C,N,353,100,0,9.32,118,19,16,29,34,6,396,-0.674124,0.126685
YOR243C,N,289,353,0,7.9,192,46,26,55,58,17,518,-0.61213,0.072485
YOR244W,Y,289,207,1,7.72,149,36,15,32,42,8,453,-0.725843,0.110112
YOR245C,N,468,207,0,10.39,131,13,9,19,29,4,453,-0.109809,0.131579
YOR246C,N,882,468,0,8.35,0.12,17,8,13,20,9,473,0.020909,0.115152
YOR247W,N,882,365,0,4.11,227,6,6,6,4,1,621,-0.043333,0.085714
YOR249C,Y,238,365,0,4.94,123,41,25,52,46,18,421,-0.164964,0.10073
YOR250C,Y,242,238,0,5.73,115,23,17,30,26,7,415,-0.140225,0.085393
YOR251C,N,312,242,0,5.95,159,22,5,19,25,5,471,-0.364145,0.115132
YOR252W,N,312,173,0,10.22,156,12,9,11,14,3,0.46,-0.976596,0.070922
YOR253W,N,173,124,0,7.99,178,10,8,9,18,3,448,-0.176136,0.096591
YOR254C,Y,247,124,0,4.97,191,55,24,44,52,9,486,-0.364102,0.096531
YOR255W,N,247,145,0,10.9,125,10,11,18,34,3,432,-0.872302,0.082734
YOR256C,Y,324,145,1,5.27,129,56,32,55,56,10,421,-0.481582,0.111248
YOR257W,Y,324,177,1,4.26,108,18,4,21,12,6,368,-0.608696,0.086957
YOR258W,N,177,70,0,8.36,133,19,4,11,24,3,384,-0.629954,0.124424
YOR259C,Y,275,70,7,5.54,208,29,21,45,32,11,531,-0.6,0.057208
YOR260W,Y,275,194,0,4.63,178,52,36,36,38,9,468,-0.552595,0.088235
YOR261C,Y,359,194,0,5.42,194,27,16,28,34,4,488,-0.539349,0.047337
YOR262W,Y,359,530,1,4.26,139,26,15,36,23,12,432,-0.270317,0.103746
YOR264W,N,530,295,0,7,132,35,14,27,40,7,424,-0.554884,0.046512
YOR265W,N,295,248,0,4.82,165,11,8,13,15,1,448,-0.989623,0.066038
YOR267C,N,666,293,6,7.28,221,56,45,36,56,15,493,-0.962055,0.057971
YOR269W,N,452,182,0,7.57,0.15,31,25,21,30,8,452,-0.362146,0.093117
YOR270C,N,484,182,1,5.24,303,50,28,53,45,32,615,0.000476,0.122619
YOR271C,N,770,484,0,10.63,197,10,8,13,20,9,561,0.040367,0.061162
YOR272W,Y,770,256,0,6.95,202,37,17,22,33,5,536,-0.471522,0.067391
YOR273C,N,1242,256,5,8.33,175,27,13,33,32,24,502,0.078149,0.112291
YOR275C,N,263,123,0,5.76,133,36,36,54,57,8,432,-0.446142,0.092284
YOR276W,N,263,998,0,5.88,356,12,4,18,16,1,642,-0.883851,0.062112
YOR278W,Y,998,53,0,8.35,144,19,6,17,24,2,467,-0.254909,0.069091
YOR279C,N,361,53,0,9.87,127,22,8,28,22,2,448,-1.0129,0.054839
YOR280C,N,476,361,1,6.41,164,18,16,18,22,4,448,-0.531203,0.120301
YOR281C,Y,323,476,0,4.44,165,25,10,39,22,6,0.48,-0.852448,0.076923
YOR283W,N,323,332,0,8.03,233,13,10,18,17,4,533,-0.569565,0.073913
YOR284W,N,332,425,0,9.67,131,14,19,13,23,7,0.43,-0.41358,0.090535
YOR285W,N,425,225,1,6.35,155,9,4,8,10,4,417,-0.518705,0.093525
YOR287C,Y,281,207,0,9.42,166,27,14,40,46,8,467,-1523,0.073333
YOR288C,N,279,281,0,10.41,139,21,7,12,41,4,424,-0.43805,0.113208
YOR289W,N,279,1034,0,8.5,115,12,4,20,24,5,388,-0.513944,0.139442
YOR290C,N,916,1034,7,6.99,155,108,109,129,126,41,457,-0.78855,0.06283
YOR291W,N,916,59,2,6.06,135,76,48,90,72,27,449,-0.155639,0.112092
YOR292C,N,515,59,0,5.84,95,21,15,8,8,9,378,-0.044984,0.174757
YOR293W,N,515,145,1,9.63,0.84,3,9,10,9,2,922,-0.900953,0.142857
YOR294W,Y,192,256,0,10.27,207,16,7,14,27,6,513,-0.852217,0.049261
YOR295W,N,256,307,1,9.42,107,12,4,25,29,7,405,-0.617105,0.026316
YOR296W,N,307,671,0,9.04,115,75,46,79,110,33,403,-0.315361,0.093871
YOR298W,N,277,191,0,9.98,134,25,19,31,46,13,426,-0.30167,0.131524
YOR299W,N,1025,289,1,4.89,0.11,41,31,50,35,19,427,-0.164879,0.087131
YOR301W,N,289,492,0,7.3,94,22,22,26,16,9,419,-0.203678,0.103448
YOR302W,N,492,56,0,6.49,304,2,2,0,1,1,652,-0.7,0.16
YOR303W,N,56,379,0,7.28,227,18,21,20,23,5,563,-0.20365,0.094891
YOR304C-A,N,271,643,0,4.31,98,6,4,11,7,3,397,-0.978947,0.026316
YOR304W,N,379,643,9,6.61,169,82,60,103,113,17,455,-0.769107,0.085714
YOR305W,N,271,116,0,10.31,109,10,7,12,24,9,371,-0.385951,0.095041
YOR306C,N,1297,116,2,5.48,159,23,9,23,19,10,478,0.328407,0.138196
YOR307C,N,531,1297,1,10.51,117,13,17,11,28,10,424,0.299338,0.121413
YOR308C,N,437,531,0,6.79,132,40,12,65,69,11,425,-1.09455,0.039182
YOR310C,Y,695,437,1,9.74,389,37,10,52,77,9,648,-0.642857,0.046967
YOR311C,N,321,695,0,9.48,141,11,4,12,18,5,0.43,0.206207,0.137931
YOR312C,N,676,321,1,11.09,697,5,7,10,19,4,845,-0.593678,0.126437
YOR313C,N,1885,676,0,10.39,128,14,13,23,32,6,421,-0.584911,0.08284
YOR315W,N,1885,435,0,8.17,0.11,22,10,25,36,5,396,-0.658092,0.072254
YOR316C,N,170,435,1,6.27,138,26,10,18,17,9,452,0.055808,0.075171
YOR317W,N,1407,1376,3,7.58,243,38,24,43,62,13,548,-0.244429,0.087143
YOR319W,Y,1376,155,0,9.95,148,15,9,9,22,4,455,-0.373709,0.112676
YOR320C,N,935,155,0,8.72,149,31,17,29,46,7,461,-0.259878,0.124236
YOR321W,N,935,314,5,6.89,145,36,17,36,35,22,462,0.078088,0.148738
YOR322C,N,472,314,0,8.76,113,30,39,51,47,18,423,-0.594499,0.0489
YOR323C,N,326,472,0,5.33,249,37,15,29,39,6,548,-0.208991,0.063596
YOR324C,N,680,326,0,10.16,121,34,25,30,36,10,422,-0.618439,0.071429
YOR327C,N,721,288,1,9.28,219,7,4,6,7,5,556,-0.162609,0.06087
YOR328W,N,721,233,11,7.87,128,73,66,80,91,40,432,-0.163235,0.122762
YOR329C,Y,271,233,0,7.94,0.13,35,104,33,33,15,444,-0.891284,0.06078
YOR332W,N,192,238,0,5.13,263,13,9,28,26,6,656,-0.529184,0.042918
YOR335C,Y,663,224,0,5.27,378,73,26,78,91,10,646,-0.480062,0.100209
YOR336W,Y,663,473,0,4.88,146,99,51,95,86,24,437,-0.265568,0.098901
YOR337W,N,473,274,1,6.38,136,43,36,46,48,9,479,-0.46693,0.102767
YOR338W,N,274,372,1,10.64,131,19,18,21,30,7,0.44,-0.736088,0.071625
YOR339C,N,369,372,4,4.54,104,10,4,12,11,4,378,-0.288462,0.108974
YOR340C,Y,804,369,0,4.63,169,26,8,27,23,4,465,-0.653681,0.067485
YOR341W,Y,804,684,2,7.05,279,105,65,111,130,43,585,-0.460156,0.073918
YOR342C,N,9568,684,0,6.85,145,18,17,19,16,4,468,-0.437618,0.094044
YOR344C,N,3758,9568,0,4.58,191,21,13,26,21,5,541,-0.754983,0.061856
YOR346W,N,3758,156,0,8.49,133,59,45,57,83,15,405,-0.457665,0.078173
YOR347C,N,436,156,1,6.9,0.13,34,19,23,25,11,0.49,-0.081028,0.057312
YOR348C,N,1006,436,16,7.47,0.11,26,13,22,25,10,466,0.296172,0.121212
YOR349W,N,1006,30,0,8.18,0.13,55,65,40,61,11,441,-0.046252,0.100592
YOR351C,N,701,162,7,7.83,0.15,36,19,26,44,8,453,-0.297586,0.082495
YOR352W,N,701,208,0,4.72,161,36,14,17,20,4,445,-0.610787,0.090379
YOR353C,Y,318,208,0,7.41,0.1,32,31,47,54,18,388,-0.343869,0.050569
YOR355W,N,1912,515,0,9.46,143,26,22,27,42,15,435,-0.750958,0.049808
YOR356W,N,515,107,0,7.84,152,29,16,50,59,13,488,-0.340729,0.090333
YOR357C,N,448,107,0,9.96,121,3,3,16,13,6,458,-0.5,0.098765
YOR358W,N,448,299,0,4.33,113,17,21,31,9,11,445,-0.907438,0.061983
YOR359W,N,299,480,0,9.59,147,24,43,11,26,14,467,-0.73805,0.057361
YOR360C,N,539,480,0,6.6,165,32,25,31,32,10,451,-0.251711,0.098859
YOR361C,Y,227,539,0,5.88,304,49,22,62,59,18,618,-0.494889,0.114024
YOR362C,Y,1475,227,5,4.9,192,23,10,22,21,3,516,-0.463542,0.076389
YOR363C,N,248,1475,2,7.49,134,52,34,66,71,27,448,-0.219679,0.092369
YOR365C,N,434,248,3,9.91,117,19,29,22,38,19,433,0.413087,0.145092
YOR367W,N,434,233,0,9.47,158,14,11,12,22,4,435,-0.5375,95
YOR368W,N,233,145,0,5.02,102,30,8,35,31,7,0.35,-0.369077,0.079801
YOR369C,N,557,145,0,4.5,844,7,5,18,9,3,906,0.021678,0.020979
YOR370C,Y,494,557,0,4.47,154,36,27,51,35,13,461,-0.271807,0.104478
YOR371C,N,624,494,1,6.64,133,66,19,44,51,17,438,-0.46689,0.091416
YOR372C,Y,362,624,0,10.28,114,29,47,11,36,5,404,-0.780686,0.059567
YOR373W,Y,362,450,0,7.02,127,47,41,41,60,13,432,-0.595887,0.06228
YOR375C,N,2153,278,1,5.5,586,17,21,36,28,8,825,-0.263656,0.094714
YOR377W,N,874,1707,1,6.94,148,27,21,37,37,12,442,-0.368571,0.118095
YOR378W,N,1707,231,2,8.34,99,13,18,12,16,17,416,0.507185,0.149515
YOR380W,N,231,2614,0,7.77,108,27,25,27,24,7,419,-0.197985,0.071429
YOR381W,N,2614,742,5,7.07,125,27,18,37,37,17,434,0.152321,0.149086
YOR382W,N,940,448,0,9.12,285,4,2,3,7,3,673,0.096732,0.052288
YOR383C,N,508,448,0,4.02,546,5,2,12,5,3,768,0.010784,0.04902
YOR384W,N,508,1394,6,8.89,91,28,12,43,48,15,381,0.024928,0.142651
YOR385W,N,1394,923,1,9.21,153,21,17,12,21,5,433,-0.598966,0.137931
YOR386W,N,923,1084,0,9.9,147,29,21,31,49,18,443,-0.535044,0.127434
YPL001W,N,276,647,0,5.14,155,33,12,30,33,3,0.43,-0.504545,0.128342
YPL002C,N,276,218,0,5.51,123,16,11,19,20,7,414,-0.236052,0.103004
YPL003W,N,362,218,0,5.07,97,30,20,32,30,8,359,-0.216667,0.099567
YPL004C,N,362,325,1,4.44,255,26,16,41,21,5,559,-0.656305,0.064516
YPL006W,N,782,342,0,4.93,133,57,45,71,64,22,0.44,0.112479,0.12906
YPL007C,Y,782,111,0,6.18,114,30,13,39,43,15,399,-0.240816,0.113946
YPL008W,N,448,111,1,7.91,111,51,33,59,74,19,394,-0.481649,0.090592
YPL009C,N,448,232,0,5.53,186,74,48,113,127,16,486,-0.870617,0.064547
YPL010W,Y,314,232,0,4.89,187,13,15,15,14,4,505,-0.37619,0.089947
YPL011C,Y,314,232,0,4.5,119,29,18,33,21,9,399,-0.65949,0.065156
YPL012W,Y,372,232,0,7,178,70,43,84,95,24,495,-0.216287,0.07329
YPL014W,N,663,292,0,9.28,133,18,25,12,12,5,457,-0.611811,0.065617
YPL015C,N,663,851,0,5.65,142,26,15,27,30,5,436,-0.410924,0.086835
YPL016W,Y,779,851,0,9.38,152,52,111,51,79,17,461,-0.667047,0.068493
YPL017C,N,779,1715,2,5.87,87,26,28,27,25,13,388,0.004209,0.062124
YPL018W,N,632,2252,0,8.73,108,25,18,21,29,9,408,-0.464769,0.073171
YPL019C,N,632,332,2,7.48,188,59,29,59,73,7,474,-0.572455,0.102994
YPL020C,Y,332,648,0,10.27,153,45,21,41,67,12,438,-0.927214,0.093398
YPL021W,N,1101,648,0,10.77,105,6,8,7,21,3,363,-0.702139,0.069519
YPL022W,N,384,1101,0,5.21,124,78,45,96,85,18,408,-0.512273,0.073636
YPL023C,N,384,96,2,5.12,144,42,20,52,37,10,466,-0.336986,0.097412
YPL024W,N,1333,96,0,9.73,134,19,13,9,24,4,427,-0.43361,0.070539
YPL026C,N,1333,272,1,4.91,151,35,43,29,24,10,0.46,-0.464143,0.091633
YPL027W,N,372,272,0,10.65,138,4,6,19,29,6,0.47,-0.741633,0.102041
YPL028W,Y,376,372,1,7.38,366,19,16,22,30,5,677,0.011307,0.055276
YPL030W,N,505,259,0,8.77,144,26,22,39,43,9,449,-0.454321,0.088183
YPL031C,N,505,653,10,8.37,0.14,15,14,18,22,9,467,-0.380984,0.091803
YPL032C,N,653,679,1,9.39,164,28,64,45,52,19,473,-0.642424,0.064242
YPL033C,N,679,152,0,7.41,108,12,6,22,27,3,401,-0.088968,0.092527
YPL034W,N,1025,152,0,10.47,129,8,2,8,23,3,384,-0.540606,0.084848
YPL036W,N,942,1025,8,4.75,0.3,53,26,61,46,22,629,0.144773,0.079197
YPL037C,N,942,359,1,6.53,615,11,13,11,18,3,799,-0.557325,0.044586
YPL038W,N,161,359,1,9.98,95,9,7,11,15,3,425,-0.531638,0.022599
YPL039W,N,223,6,0,8.55,116,17,15,19,20,10,407,-0.424367,0.082278
YPL041C,N,251,410,0,10.92,86,7,6,6,17,7,352,-0.014976,0.125604
YPL042C,N,410,1043,6,10.4,119,26,28,25,41,16,426,-0.505225,0.086486
YPL043W,Y,282,1043,0,9.81,202,57,16,65,88,16,497,-0.957518,0.056934
YPL045W,N,316,282,0,7.04,124,53,37,53,74,17,418,-0.258897,0.109023
YPL046C,N,316,382,0,4.18,71,8,2,13,7,4,326,-0.326263,0.090909
YPL047W,N,313,382,0,7.26,122,6,9,5,2,1,0.49,-0.610101,0.050505
YPL048W,N,561,313,1,8.9,396,31,11,23,43,8,707,-0.465542,0.120482
YPL049C,N,561,514,0,9.31,94,21,19,28,28,14,383,-0.981858,0.059735
YPL050C,N,514,219,1,6.85,216,21,18,29,29,11,549,-0.423797,0.118987
YPL051W,N,284,219,4,6.31,128,12,9,17,17,6,452,-0.341414,0.080808
YPL052W,N,614,284,0,8.12,162,12,6,11,18,3,428,-0.467662,0.109453
YPL053C,N,614,453,7,5.25,0.16,31,17,34,35,12,455,-0.492377,0.143498
YPL054W,N,768,453,0,7.41,0.16,8,20,13,13,7,478,-0.757807,0.10299
YPL055C,N,768,256,0,10.11,109,16,16,16,15,5,425,-1.33795,0.090361
YPL056C,N,256,372,0,10.32,0.1,2,3,2,4,1,0.44,0.370297,0.09901
YPL057C,N,372,1531,1,9.62,157,25,7,16,36,7,429,-0.238482,0.143979
YPL058C,N,1531,810,8,6.82,287,67,53,91,77,47,591,-0.094904,0.123097
YPL061W,N,1218,432,8,5.18,0.52,27,11,36,37,11,775,-0.1406,82
YPL064C,N,322,55,0,5.76,0.13,22,9,34,33,8,424,-0.806312,0.076412
YPL065W,N,254,55,0,5.1,156,20,11,16,20,2,464,-0.415289,0.082645
YPL066W,N,385,254,0,10.19,128,22,19,17,37,4,449,-0.489979,0.100209
YPL067C,N,385,154,0,7.38,109,9,13,15,11,4,434,-0.425758,0.10101
YPL068C,N,154,322,0,10.9,104,14,13,8,28,5,387,-0.624573,0.044369
YPL069C,N,322,98,0,6.06,139,20,15,20,18,10,0.44,-0.205075,0.077612
YPL070W,N,429,98,0,8.8,138,28,22,43,48,15,428,-0.590196,0.084967
YPL071C,N,429,36,0,6.68,132,20,2,7,15,5,377,-0.900641,0.096154
YPL072W,N,484,36,0,9.85,123,19,17,35,45,4,426,-0.451904,0.08016
YPL074W,N,400,484,10,10.45,0.11,37,24,64,79,14,406,-0.714722,0.059682
YPL075W,Y,968,400,0,8.5,107,37,37,44,55,10,396,-0.572102,0.076433
YPL076W,Y,352,968,0,10.24,136,14,6,4,16,4,468,0.393928,0.153571
YPL077C,N,352,623,0,6.99,96,18,14,16,10,5,389,-0.950833,0.0625
YPL079W,N,591,470,1,11.2,733,3,9,8,17,5,858,-0.62375,0.08125
YPL081W,N,866,591,1,10.8,507,12,5,16,18,2,769,-0.652792,0.06599
YPL082C,Y,866,374,4,6.54,0.14,112,87,122,136,49,434,-0.222335,0.066952
YPL083C,Y,374,129,0,9.95,123,27,28,35,49,10,394,-0.758458,0.12848
YPL084W,N,383,129,0,5.15,145,59,39,74,79,12,421,-0.595853,0.103081
YPL085W,Y,620,383,0,5.12,141,135,113,158,162,34,448,-0.761185,0.05877
YPL086C,N,620,364,0,9.65,218,32,20,36,42,13,519,-0.526571,0.089767
YPL087W,N,461,364,1,7.15,146,8,9,15,12,10,479,0.401893,0.173502
YPL088W,N,814,461,2,7.33,148,18,12,29,27,10,498,-0.362281,0.093567
YPL089C,N,814,724,0,10.14,122,32,37,18,38,15,417,-1.03565,0.059172
YPL090C,N,724,337,1,11.22,837,12,12,17,28,2,915,-0.771186,0.059322
YPL092W,N,871,332,0,8.54,0.11,8,9,18,21,21,419,0.526419,0.159389
YPL093W,Y,287,871,0,9.38,0.36,47,25,51,58,19,653,-0.632921,0.072643
YPL094C,Y,287,397,0,10.55,174,8,12,16,29,5,504,-0.274452,0.120438
YPL095C,N,397,52,2,7.61,143,21,12,30,30,5,439,-0.399781,0.116228
YPL096W,N,191,52,0,6.6,115,25,18,28,31,4,385,-0.69146,0.121212
YPL100W,N,292,157,1,7.45,109,31,10,27,35,10,386,-0.47621,0.072581
YPL101W,N,802,292,0,10.27,123,24,18,28,35,12,451,-0.504386,0.059211
YPL105C,N,287,587,2,7.96,162,38,47,75,82,13,0.49,-0.828386,0.058893
YPL106C,N,587,328,12,4.97,521,46,22,72,65,11,749,-0.507071,0.07215
YPL107W,N,166,328,0,10.26,146,13,9,23,26,5,464,-0.88871,0.072581
YPL108W,N,1253,166,0,8.19,115,7,9,21,18,5,0.42,-0.910714,0.095238
YPL109C,N,1253,524,0,8.48,138,39,25,40,49,15,0.45,-0.141096,0.106545
YPL110C,N,524,122,1,6.76,127,73,35,82,87,23,411,-0.329109,0.076043
YPL111W,N,1323,122,0,5.44,213,21,4,20,22,10,566,-0.033333,0.06006
YPL112C,N,1323,292,0,9.77,129,30,19,14,38,4,0.4,-0.267767,0.091371
YPL113C,N,292,466,0,7.16,143,25,8,25,34,8,441,-0.222475,0.106061
YPL115C,N,466,400,0,6.83,136,61,43,69,78,15,428,-0.530851,0.060284
YPL116W,N,875,400,0,7.21,157,37,28,55,52,14,455,-0.615782,0.090387
YPL117C,Y,875,201,0,4.71,275,21,10,28,19,7,562,-0.591319,0.09375
YPL119C,N,363,123,17,9.53,0.12,39,18,30,32,12,428,-0.560616,0.089141
YPL120W,N,440,279,0,4.79,134,39,30,42,43,9,415,-0.642011,0.057451
YPL121C,N,440,194,0,6.21,155,12,13,31,30,7,472,-1.02703,0.058559
YPL122C,Y,194,280,0,6.81,172,28,27,34,42,16,472,-0.24191,0.081871
YPL123C,N,280,124,0,8,151,27,15,21,34,5,444,-0.650461,0.135945
YPL124W,Y,268,124,0,10.32,0.11,19,8,18,17,5,395,-1.14269,0.071146
YPL125W,N,487,268,0,5,165,57,52,75,52,19,465,-0.08062,0.097868
YPL126W,Y,605,487,0,6.32,169,58,45,38,60,14,494,-0.328125,0.090402
YPL127C,N,605,606,0,11.02,0.17,5,4,15,58,3,506,-0.752713,0.050388
YPL128C,Y,606,395,0,6.59,0.13,32,29,30,34,8,443,-0.47847,0.076512
YPL129W,N,239,395,1,5.06,144,12,7,25,19,3,479,-0.418033,0.069672
YPL130W,N,372,239,0,3.91,148,17,5,25,11,3,477,-0.20852,0.09417
YPL131W,Y,502,372,0,6.82,0.83,19,12,27,22,2,901,-0.634007,0.111111
YPL133C,N,487,384,1,7.63,107,25,18,31,29,11,408,-0.580045,0.069507
YPL137C,N,905,389,2,7.4,164,85,41,65,100,20,487,-0.467085,0.059561
YPL138C,N,389,314,0,6.73,134,29,18,30,36,6,438,-0.743626,0.093484
YPL139C,N,314,634,2,5,133,25,11,36,36,8,429,-0.212174,0.08913
YPL140C,N,634,1452,6,9.1,122,24,19,33,41,13,443,-0.497233,0.083004
YPL141C,N,1452,493,8,10.27,126,44,38,45,70,12,422,-0.774913,0.076301
YPL143W,Y,1195,493,1,11.76,747,1,3,3,9,2,875,-0.437383,0.102804
YPL144W,N,780,1195,0,7.93,81,10,2,7,9,5,331,-0.094595,0.060811
YPL145C,N,780,865,2,5.92,255,21,13,44,42,4,564,-0.531567,0.108295
YPL146C,Y,865,294,0,10.14,205,24,15,58,80,4,496,-1.21231,0.03956
YPL147W,N,439,294,1,10.34,131,49,25,39,65,19,431,-0.105747,0.105747
YPL149W,N,416,99,0,8.75,0.12,15,9,13,19,8,446,-0.019728,0.112245
YPL150W,N,652,416,19,10.21,109,47,27,55,77,8,397,-0.667703,0.068812
YPL151C,Y,652,75,0,7.25,105,32,14,25,32,9,377,-0.422173,0.08204
YPL152W,N,327,75,1,6.69,0.14,23,7,25,28,12,422,-0.386592,0.117318
YPL153C,Y,409,795,20,7.82,121,49,57,50,66,19,423,-0.496711,0.066991
YPL154C,N,795,377,1,4.54,355,26,12,27,24,4,635,-0.185185,0.120988
YPL155C,N,377,448,2,10.2,119,37,21,44,46,19,438,-0.639802,0.048159
YPL156C,N,448,151,0,6.7,147,15,8,23,26,2,448,-0.372887,0.070423
YPL157W,N,503,151,0,10.28,102,14,6,19,35,9,387,-0.566984,0.120635
YPL158C,N,503,365,0,6.64,139,45,19,62,55,16,434,-0.837203,0.055409
YPL160W,Y,769,644,0,5.68,0.3,64,37,99,100,27,0.59,-0.435229,0.113761
YPL161C,N,769,291,0,4.75,117,37,27,43,45,11,402,0.01485,0.07109
YPL162C,N,291,505,0,6.35,119,14,8,11,14,6,398,0.306227,0.131868
YPL163C,N,505,420,0,3.95,185,7,8,14,6,2,0.56,-0.076539,0.088462
YPL164C,N,420,272,1,9.31,121,47,27,34,61,21,419,-0.273986,0.086713
YPL165C,N,272,848,0,7.59,135,14,15,25,23,9,429,-0.313941,0.134048
YPL166W,N,230,1370,0,4.91,117,16,13,20,20,6,363,-0.860563,0.070423
YPL167C,N,230,83,0,8.86,128,87,61,92,128,28,426,-0.422274,0.101064
YPL168W,N,378,83,0,10.7,108,17,20,21,46,11,382,-0.553488,0.074419
YPL169C,Y,378,266,0,10.03,0.12,21,42,28,36,21,434,-0.371619,0.085142
YPL171C,N,942,427,1,5.4,183,23,12,29,18,7,535,-0.43975,0.1125
YPL174C,N,369,78,0,5.67,122,48,46,85,85,11,407,-0.484447,0.065668
YPL175W,Y,266,78,0,7.25,121,26,13,23,26,11,428,0.006416,0.09292
YPL176C,N,266,2049,1,4.64,107,51,32,56,44,27,415,-0.247382,0.102171
YPL177C,N,2049,257,1,10.15,115,12,14,17,22,5,428,-0.858824,0.075163
YPL178W,N,2351,257,0,4.86,173,18,6,16,11,4,461,-0.703365,0.120192
YPL179W,N,509,2351,5,10.08,161,32,12,20,47,9,449,-0.50929,0.094718
YPL180W,N,306,509,0,8.29,125,55,40,47,58,12,406,-1.01389,0.047559
YPL181W,N,884,306,0,4.63,117,46,25,57,32,12,0.41,-1.19387,0.043478
YPL183C,N,884,118,0,6.1,0.14,67,21,58,69,12,443,-0.164659,0.103653
YPL184C,N,1306,523,0,5.74,163,33,32,33,27,11,462,-0.476961,0.099673
YPL186C,N,523,366,0,4.24,146,27,9,42,27,4,0.42,-1.23816,0.078947
YPL187W,N,997,366,0,4.81,263,7,9,15,9,5,572,-0.370909,0.115152
YPL189W,N,640,422,1,10.38,121,18,15,23,33,17,408,0.213136,0.164204
YPL190C,Y,581,637,0,4.22,205,66,83,82,37,24,506,-1.2187,0.058603
YPL191C,N,637,540,1,5.68,141,22,17,31,26,4,412,-0.401111,75
YPL192C,N,540,106,0,11.11,143,5,5,5,21,2,466,-0.768421,0.037594
YPL193W,N,287,106,0,6.06,0.12,24,24,32,34,6,388,-1.13674,0.089239
YPL194W,N,255,287,0,6.58,123,41,24,46,52,12,412,-0.64085,0.073529
YPL195W,N,358,255,0,4.8,168,70,31,87,85,22,463,-0.370279,0.07618
YPL196W,N,340,358,0,5.52,122,13,6,27,19,4,415,-0.650183,0.102564
YPL198W,N,396,340,2,10.97,716,4,12,16,29,2,871,-0.436475,0.090164
YPL199C,N,396,78,0,6.79,131,12,22,16,18,4,441,-0.799583,0.066667
YPL200W,N,328,78,0,5.02,87,6,9,11,9,4,354,0.192308,0.121795
YPL201C,N,328,431,0,5.99,124,34,24,18,27,6,438,-0.388069,0.119306
YPL202C,N,431,689,0,9.15,133,28,9,23,43,12,0.41,-0.615385,0.069712
YPL203W,N,495,689,5,7.22,154,22,33,21,22,9,468,-0.452631,0.115789
YPL204W,Y,678,495,3,10.07,161,24,43,27,33,13,486,-0.77834,0.09919
YPL206C,N,678,290,0,8.93,148,20,4,15,29,10,437,0.168224,0.11838
YPL207W,N,315,290,0,8.11,146,48,22,53,81,10,435,-0.451605,0.092593
YPL208W,N,248,315,1,4.86,142,41,19,45,46,6,437,-0.324014,0.114923
YPL209C,Y,248,277,5,10.53,97,19,9,22,41,12,0.36,-0.664305,0.087193
YPL210C,Y,277,249,0,10.21,171,37,38,39,76,8,0.47,-0.501406,0.079687
YPL211W,Y,345,249,0,10.06,187,9,4,10,15,6,483,-0.153039,0.093923
YPL212C,N,345,184,0,8.31,183,36,20,51,63,12,491,-0.779596,0.09375
YPL213W,N,422,184,0,7.64,109,17,8,15,12,8,0.4,-0.429832,0.037815
YPL214C,N,422,145,0,5.79,173,28,17,29,34,12,498,0.013518,0.061111
YPL216W,N,649,286,1,7.28,118,67,37,94,109,21,404,-0.521869,0.098004
YPL217C,Y,649,210,0,6.79,193,88,41,118,123,33,0.5,-0.838546,0.078614
YPL218W,Y,469,210,3,5.12,0.35,12,6,12,8,4,622,-0.003684,0.110526
YPL219W,N,306,469,1,4.51,137,49,23,34,34,10,434,-0.650406,0.065041
YPL220W,N,365,306,1,10.51,821,12,8,9,28,6,914,-0.270046,0.073733
YPL221W,N,814,365,3,8,0.15,33,26,33,42,25,0.48,0.112862,0.131148
YPL223C,N,1023,543,0,4.4,216,21,25,9,5,1,554,-1.85476,0.083333
YPL225W,N,648,291,0,5.07,267,8,5,19,15,2,0.56,-0.628082,0.157534
